AnimalName,Symptom,Count,TotalSymptoms,PropWithinSpecies,OverallProportion,Distinctiveness
Donkey,Shortness of breath.,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Sneezing,1,190,0.005263157894736842,0.009873708381171067,0.533047735618115
Donkey,Sudden death,1,190,0.005263157894736842,0.0020665901262916187,2.546783625730994
Donkey,Trauma,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Undigested seeds,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Uteria inertia,7,190,0.03684210526315789,0.004822043628013777,7.640350877192982
Donkey,Weight loss,4,190,0.021052631578947368,0.03513203214695752,0.5992432060543516
Donkey,abortion,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,bloody discharge,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,burning ache or pain,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,chirping,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,confusion,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,cough,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,coughing,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,coughing ,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,cough ,3,190,0.015789473684210527,0.0013777267508610792,11.460526315789474
Donkey,decreased stool production,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,depression,3,190,0.015789473684210527,0.003214695752009185,4.911654135338345
Donkey,diarrhea,1,190,0.005263157894736842,0.0020665901262916187,2.546783625730994
Donkey,difficulty moving and eating,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,difficulty swallowing,3,190,0.015789473684210527,0.0013777267508610792,11.460526315789474
Donkey,distended stomach,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,dizziness and fainting,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,droopiness,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,droopy wings,3,190,0.015789473684210527,0.0013777267508610792,11.460526315789474
Donkey,dry or tacky gums,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,dull ness,3,190,0.015789473684210527,0.0027554535017221583,5.730263157894737
Donkey,experiencing changes in weight,2,190,0.010526315789473684,0.0009184845005740528,11.460526315789473
Donkey,extending its neck,3,190,0.015789473684210527,0.0013777267508610792,11.460526315789474
Donkey,"facial swelling,",1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,fever,3,190,0.015789473684210527,0.0036739380022962113,4.297697368421053
Donkey,fluffed feathers,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,foul smelling stools,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,gasping for air,3,190,0.015789473684210527,0.0013777267508610792,11.460526315789474
Donkey,gasping for breath,3,190,0.015789473684210527,0.0013777267508610792,11.460526315789474
Donkey,gurgling sound,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,head tilt,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,heavy breathing,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,high body temperaure,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,inability to fly,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,inability to rise,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,inappetence,2,190,0.010526315789473684,0.0009184845005740528,11.460526315789473
Donkey,lack of appetite,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,lack of vocalizations,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,lathargy,3,190,0.015789473684210527,0.0013777267508610792,11.460526315789474
Donkey,loss of alertness,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,loss of appetite,9,190,0.04736842105263158,0.01285878300803674,3.6837406015037595
Donkey,loss of tail tone,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,loss of wariness,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,lying down,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,mild colic,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,mild weakness,2,190,0.010526315789473684,0.0009184845005740528,11.460526315789473
Donkey,muscular spasms,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,muscular stiffness,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,nasal discharge,1,190,0.005263157894736842,0.0013777267508610792,3.8201754385964914
Donkey,nausea,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,noisy breathing,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,outstretched neck,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,panting,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,rectal bleeding,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,recumbency,1,190,0.005263157894736842,0.0009184845005740528,5.730263157894736
Donkey,reduced appetite,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,respiratory noise,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,restless movement,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,self-isolation,1,190,0.005263157894736842,0.0009184845005740528,5.730263157894736
Donkey,slow growth,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,sneeze,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,sudden death,1,190,0.005263157894736842,0.002296211251435132,2.2921052631578944
Donkey,sweating,2,190,0.010526315789473684,0.0009184845005740528,11.460526315789473
Donkey,swollen abdomen,2,190,0.010526315789473684,0.0009184845005740528,11.460526315789473
Donkey,swollen lymph nodes,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,thirst,1,190,0.005263157894736842,0.0009184845005740528,5.730263157894736
Donkey,twisted neck,2,190,0.010526315789473684,0.0009184845005740528,11.460526315789473
Donkey,unable to urinate,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,urine dribbling,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,vomiting,2,190,0.010526315789473684,0.0009184845005740528,11.460526315789473
Donkey,watery eyes,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,weakness,2,190,0.010526315789473684,0.0016073478760045925,6.548872180451127
Donkey,weight loss,1,190,0.005263157894736842,0.0009184845005740528,5.730263157894736
Donkey,wheezing,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey, increased passing gas,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey, pain and bloating,2,190,0.010526315789473684,0.0009184845005740528,11.460526315789473
Donkey, rapid heartbeats,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Duck, dizziness and fainting,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Abdominal pain,1,280,0.0035714285714285713,0.0016073478760045925,2.221938775510204
Duck,Allergic Reaction,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Anaemia,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Anorexia,3,280,0.010714285714285714,0.011710677382319174,0.9149159663865546
Duck,Anoxeria,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Appetite varies,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Arthritis,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Attacks,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Back Pain,1,280,0.0035714285714285713,0.0006888633754305396,5.184523809523809
Duck,Bad smell,1,280,0.0035714285714285713,0.0009184845005740528,3.888392857142857
Duck,Black on ear,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Black stool,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Bleeding from other parts of the body,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Blindness,1,280,0.0035714285714285713,0.005510907003444317,0.6480654761904762
Duck,Blood in faces,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Blood in stool,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Bloody Drool,1,280,0.0035714285714285713,0.0006888633754305396,5.184523809523809
Duck,Bloody Urine,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Blue Eye,1,280,0.0035714285714285713,0.0006888633754305396,5.184523809523809
Duck,Broken Bones,1,280,0.0035714285714285713,0.0006888633754305396,5.184523809523809
Duck,"Bumps(black,grey or red)",1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Chronic eye inflamation,1,280,0.0035714285714285713,0.0006888633754305396,5.184523809523809
Duck,Congestion,1,280,0.0035714285714285713,0.0013777267508610792,2.5922619047619047
Duck,Coughing,10,280,0.03571428571428571,0.024110218140068886,1.4812925170068025
Duck,Crusting of the skin,1,280,0.0035714285714285713,0.0006888633754305396,5.184523809523809
Duck,Dandruff,1,280,0.0035714285714285713,0.0006888633754305396,5.184523809523809
Duck,Dark or black face,1,280,0.0035714285714285713,0.0004592422502870264,7.776785714285714
Duck,Darkened skin,1,280,0.0035714285714285713,0.0006888633754305396,5.184523809523809
Duck,Dehydration,3,280,0.010714285714285714,0.007807118254879449,1.372373949579832
Duck,Depression,3,280,0.010714285714285714,0.016991963260619976,0.6305501930501931
